X,Y,AREANAME,CLASS,ST
-78.8346880028388,40.4703614498486,Nanty-Glo,borough,PA
-75.263465984938,40.0079622741463,Narberth,borough,PA
-75.3126387641884,40.7399851415445,Nazareth,borough,PA
-79.9239344295372,39.8776841892562,Nemacolin,CDP,PA
-76.2121926857647,41.0527836867208,Nescopeck,borough,PA
-75.8291758116543,40.8621173834773,Nesquehoning,borough,PA
-75.3678177699184,39.8980449678091,Nether Providenceship CDP,town,PA
-76.4429515933483,41.6008851915893,New Albany,borough,PA
-79.4181229428371,40.3935541435458,New Alexandria,borough,PA
-78.7717387584756,39.9858337302211,New Baltimore,borough,PA
-80.3643987708588,40.8824776933728,New Beaver,borough,PA
-76.9850014703449,40.880509285768,New Berlin,borough,PA
-79.3285959092779,41.003057359726,New Bethlehem,borough,PA
-80.3086678450099,40.7356655689726,New Brighton,borough,PA
-75.1782243492863,40.2992562384123,New Britain,borough,PA
-76.9706428931833,40.4544852519104,New Buffalo,borough,PA
-78.6868612774194,40.8392261750352,Newburg,borough,PA
-77.5542099920658,40.1378135775937,Newburg,borough,PA
-80.346064838184,40.9957378915687,New Castle,city,PA
-80.3559982535184,41.0219854311765,New Castle Northwest,CDP,PA
-79.1917455270395,39.9411400752934,New Centerville,borough,PA
-76.2862234575734,41.1689516663168,New Columbus,borough,PA
-76.8748823902031,40.2305901010745,New Cumberland,borough,PA
-79.9543042979713,40.2062467717693,New Eagle,borough,PA
-79.8883894708174,40.0736173430566,Newell,borough,PA
-79.0747483316039,40.3791414455409,New Florence,borough,PA
-76.6965010226208,39.7364033267472,New Freedom,borough,PA
-80.4006553802771,40.8331672206703,New Galilee,borough,PA
-76.0900666253574,40.1011106131368,New Holland,borough,PA
-74.9589219994105,40.3615251104004,New Hope,borough,PA
-79.7505861145642,40.5699589941451,New Kensington,city,PA
-80.0756693216949,41.4167979032961,New Lebanon,borough,PA
-76.2125652184907,40.3508862954641,Newmanstown,CDP,PA
-75.7265247117775,41.8759611289106,New Milford,borough,PA
-77.0554092164986,39.8623136538674,New Oxford,borough,PA
-78.6429109765622,40.1078071375028,New Paris,borough,PA
-76.1177058950073,40.7178568323502,New Philadelphia,borough,PA
-77.1338190899656,40.478360399482,Newport,borough,PA
-75.9934873732444,40.688574827311,New Ringgold,borough,PA
-78.4350854267472,40.3932233850269,Newry,borough,PA
-76.793188117309,39.9025262809255,New Salem,borough,PA
-79.8203996132642,39.9319637927948,New Salem-Buffington,CDP,PA
-79.6087757261928,40.2217236170399,New Stanton,borough,PA
-77.8350810995858,40.392831601989,Newton Hamilton,borough,PA
-74.932338929625,40.2282085211322,Newtown,borough,PA
-74.954876503027,40.2601049639851,Newtown Grant,CDP,PA
-77.4016304290765,40.170959686372,Newville,borough,PA
-78.7011596039005,40.8227396643673,New Washington,borough,PA
-80.3319651533038,41.1176240900855,New Wilmington,borough,PA
-75.7853838690115,41.6274801122841,Nicholson,borough,PA
-79.9295112487431,40.7832950404155,Nixon,CDP,PA
-75.3393539176492,40.1222580901949,Norristown,borough,PA
-75.4883216888977,40.688096434931,Northampton,borough,PA
-79.556871483514,40.5932735876253,North Apollo,borough,PA
-79.8648598672972,40.1320483761528,North Belle Vernon,borough,PA
-79.8518247816712,40.401019045908,North Braddock,borough,PA
-75.4739323305537,40.6644467970427,North Catasauqua,borough,PA
-79.9081425836142,40.150439861327,North Charleroi,borough,PA
-79.8337118723679,42.2133854300763,North East,borough,PA
-79.7109653798537,40.3389192601058,North Irwin,borough,PA
-76.7933592506499,40.8971393679456,Northumberland,borough,PA
-79.5641457877997,40.6085735044716,North Vandergrift-Pleasant View,CDP,PA
-79.8094683519374,40.3798691226615,North Versailles,CDP,PA
-75.2749974920281,40.2107072056699,North Wales,borough,PA
-79.9938965458658,42.1462596908724,Northwest Harborcreek,CDP,PA
-76.7314819964076,39.9778140321324,North York,borough,PA
-75.2956246513113,39.8860126761179,Norwood,borough,PA
-75.9776268587173,41.1583324658781,Nuangola,borough,PA
-80.1875122027204,40.3997489600543,Oakdale,borough,PA
-79.9132071962508,40.8248086705601,Oak Hills,CDP,PA
-80.3657453468196,40.9922958593642,Oakland,CDP,PA
-75.6107582949706,41.9489905818282,Oakland,borough,PA
-79.8362687184285,40.5194680032903,Oakmont,borough,PA
-80.3794058157498,41.0106704997804,Oakwood,CDP,PA
-79.9015031542173,40.4994185438382,O'Haraship CDP,town,PA
-79.4939336785193,39.8675863491118,Ohiopyle,borough,PA
-80.4770637189634,40.6829496260023,Ohioville,borough,PA
-79.7040324075733,41.426701605146,Oil City,city,PA
-79.5744167192491,40.5809887915883,Oklahoma,borough,PA
-75.741985803271,41.3690293959066,Old Forge,borough,PA
-75.2622199749472,40.6578849206986,Old Orchard,CDP,PA
-79.7218224211242,39.9152579812472,Oliver,CDP,PA
-75.5798055573372,41.4493311315784,Olyphant,borough,PA
-76.4127556574666,41.0767155478086,Orangeville,borough,PA
-77.8933625547557,40.2433450044513,Orbisonia,borough,PA
-79.5412061572707,40.5930994991351,Orchard Hills,CDP,PA
-75.1798802527384,40.1145100878763,Oreland,CDP,PA
-77.6091733019154,40.0583800333252,Orrstown,borough,PA
-76.1033303608828,40.6537908093203,Orwigsburg,borough,PA
-80.1692484883732,40.530892852934,Osborne,borough,PA
-78.2696123296855,40.8525870424681,Osceola Mills,borough,PA
-78.0202365441603,41.9201313385781,Oswayo,borough,PA
-75.980044239443,39.7857862963342,Oxford,borough,PA
-78.8487478764489,40.2428762402401,Paint,borough,PA
-75.2681243750648,40.6897313135356,Palmer Heights,CDP,PA
-75.6166713989366,40.8012596253712,Palmerton,borough,PA
-76.5947011673048,40.3096288922084,Palmyra,borough,PA
-76.1764194749222,40.682922090009,Palo Alto,borough,PA
-75.4923938099797,40.0424575333117,Paoli,CDP,PA
-76.1219785868203,40.0068696450825,Paradise,CDP,PA
-79.6840390943273,41.0920994265389,Parker,city,PA
-75.9163815461993,39.9587870927047,Parkesburg,borough,PA
-77.9094238319882,40.8010609861083,Park Forest Village,CDP,PA
-75.3783072891039,39.8665622607279,Parkside,borough,PA
-76.967189262734,39.7830082966261,Parkville,CDP,PA
-75.6692469157674,40.824403500882,Parryville,borough,PA
-80.3267842615526,40.7391153658787,Patterson Heights,borough,PA
-80.3322273930027,40.7424652836366,Pattersonship CDP,town,PA
-78.6489979501371,40.6327952421371,Patton,borough,PA
-76.8339585607733,40.2619895398544,Paxtang,borough,PA
-76.7905302776079,40.316288819795,Paxtonia,CDP,PA
-75.2538146415772,40.8680413225807,Pen Argyl,borough,PA
-76.848438855283,40.2783561817347,Penbrook,borough,PA
-79.6414377814509,40.3288291359482,Penn,borough,PA
-74.9134797388819,40.1550096697408,Penndel,borough,PA
-79.8267858264487,40.4760014037424,Penn Hills,CDP,PA
-75.7742185958982,41.1149475177039,Penn Lake Park,borough,PA
-75.4955200104408,40.3936854321648,Pennsburg,borough,PA
-80.1007109710495,40.4278129646477,Pennsbury Village,borough,PA
-76.9900570093963,39.7857330318171,Pennville,CDP,PA
-75.2723331414248,39.9863623843963,Penn Wynne,CDP,PA
-75.2920453710944,40.3711016186716,Perkasie,borough,PA
-79.7529609302796,40.0866098775613,Perryopolis,borough,PA
-78.0493195985638,40.5736682620763,Petersburg,borough,PA
-79.7169714410003,41.0218661255592,Petrolia,borough,PA
-75.1342987046194,40.0069293060812,Philadelphia,city,PA
-78.2114501939437,40.8926416769857,Philipsburg,borough,PA
-75.5188456057788,40.1360371579457,Phoenixville,borough,PA
-76.7088991319825,41.2801027596738,Picture Rocks,borough,PA
-76.8021201025825,40.6412768896991,Pillow,borough,PA
-76.3866991204996,40.5534338905544,Pine Grove,borough,PA
-77.8736390741932,40.7389057191302,Pine Grove Mills,CDP,PA
-79.7758176762129,40.4077188141697,Pitcairn,borough,PA
-79.9764767003975,40.4392761493957,Pittsburgh,city,PA
-75.7875220978836,41.3262130577452,Pittston,city,PA
-75.85353297852,41.2735811022434,Plains,CDP,PA
-80.3300782540326,41.9514687944036,Platea,borough,PA
-77.7376758398574,40.8646352783945,Pleasant Gap,CDP,PA
-76.4469301527425,40.3368227151479,Pleasant Hill,CDP,PA
-79.9608692333783,40.3287196551023,Pleasant Hills,borough,PA
-78.6130711901778,40.1804150106944,Pleasantville,borough,PA
-79.5790982470104,41.5936182669642,Pleasantville,borough,PA
-79.7537220679649,40.5024598685507,Plum,borough,PA
-79.1802352722206,40.7938235499793,Plumville,borough,PA
-75.9498299566519,41.2411818052618,Plymouth,borough,PA
-75.2804445365864,40.1088575548157,Plymouth Meeting,CDP,PA
-78.4456862810211,41.0459766079635,Plymptonville,CDP,PA
-75.4575309804498,41.1168525102789,Pocono Pines,CDP,PA
-79.9004607734659,39.73453133321,Point Marion,borough,PA
-79.9299099819388,41.3692759498406,Polk,borough,PA
-78.6752401975191,40.3868346579019,Portage,borough,PA
-78.2773991410666,41.8136277394959,Port Allegany,borough,PA
-76.1667345632614,40.6972109288997,Port Carbon,borough,PA
-76.0263812432032,40.5824671866429,Port Clinton,borough,PA
-80.144229144294,40.925285233672,Portersville,borough,PA
-75.0977387684164,40.9206225536397,Portland,borough,PA
-78.0523721595517,40.7991085937422,Port Matilda,borough,PA
-77.3905999681003,40.5339336121511,Port Royal,borough,PA
-79.8703056787462,40.336969529637,Port Vue,borough,PA
-75.6118517654089,40.2647263158068,Pottsgrove,CDP,PA
-75.643678278398,40.2503463091465,Pottstown,borough,PA
-76.2094186884767,40.6793500036769,Pottsville,city,PA
-75.9027285091457,41.2766811262382,Pringle,borough,PA
-76.8362685377785,40.2905560278617,Progress,CDP,PA
-75.3291717211122,41.5898627011198,Prompton,borough,PA
-80.0493656972168,40.9008009996661,Prospect,borough,PA
-75.3071664594874,39.8857125871186,Prospect Park,borough,PA
-78.9773618275646,40.9441322016743,Punxsutawney,borough,PA
-75.3456344152097,40.4396764281042,Quakertown,borough,PA
-76.1609045354545,39.8958526786415,Quarryville,borough,PA
-75.3679415065201,40.0284540384742,Radnorship CDP,town,PA
-76.6966337151704,39.7601769619473,Railroad,borough,PA
-78.5159484556698,39.8952586745569,Rainsburg,borough,PA
-77.95637530664,40.7195227487587,Ramblewood,CDP,PA
-78.3985873847119,40.8007758021821,Ramey,borough,PA
-79.8819097448589,40.4114360447718,Rankin,borough,PA
-75.9260754502208,40.3390927642332,Reading,city,PA
-76.1175871762903,40.2120464237621,Reamstown,CDP,PA
-75.4833503025634,40.376860871474,Red Hill,borough,PA
-76.6074260559876,39.8988001419172,Red Lion,borough,PA
-77.6017368395687,40.6593468775403,Reedsville,CDP,PA
-75.8672190069113,40.3160428171079,Reiffton,CDP,PA
-76.5282348458651,40.5856027597265,Reinerton-Orwin-Muir,CDP,PA
-77.7475070579875,41.3292028742127,Renovo,borough,PA
-79.8763939024022,39.9649071955465,Republic,CDP,PA
-79.9869223925881,40.4828179870961,Reserveship CDP,town,PA
-78.8878006950852,41.0943596850822,Reynoldsville,borough,PA
-76.5703682970093,40.1290449157994,Rheems,CDP,PA
-79.9945461061755,39.9461788487423,Rices Landing,borough,PA
-75.0004499822233,40.2274084463166,Richboro,CDP,PA
-76.2571877212867,40.3571222180226,Richland,borough,PA
-75.3209491797705,40.4723832716982,Richlandtown,borough,PA
-78.7285449114403,41.4256212870814,Ridgway,borough,PA
-75.325276730593,39.8777625118506,Ridley Park,borough,PA
-75.1974167889087,40.5970244956936,Riegelsville,borough,PA
-79.5019082099183,41.0412896058032,Rimersburg,borough,PA
-76.235032809563,40.8569794596934,Ringtown,borough,PA
-76.6453545574603,40.9427004215907,Riverside,borough,PA
-78.3964861066006,40.3337272887983,Roaring Spring,borough,PA
-76.1408051539579,40.3486523863657,Robesonia,borough,PA
-80.1266138514538,40.4621806271199,Robinsonship CDP,town,PA
-80.2830831101349,40.7020660702551,Rochester,borough,PA
-77.9004008304779,40.2420889285084,Rockhill Furnace,borough,PA
-75.0896005473396,40.0823107995458,Rockledge,borough,PA
-79.1568886069534,39.9168250019237,Rockwood,borough,PA
-76.3412938114176,41.8579898036807,Rome,borough,PA
-79.8646764943909,40.0776734102873,Roscoe,borough,PA
-75.2203928768561,40.8782775483524,Roseto,borough,PA
-75.3857500304085,39.894944850456,Rose Valley,borough,PA
-76.9585915841937,41.8655032225645,Roseville,borough,PA
-80.089616633401,40.4216690384599,Rosslyn Farms,borough,PA
-80.0247111477582,40.5266684970989,Rossship CDP,town,PA
-76.245412214203,40.1527618243039,Rothsville,CDP,PA
-79.6858644841688,41.4711016080492,Rouseville,borough,PA
-77.5245486157266,39.7340922424528,Rouzerville,CDP,PA
-76.7258404848546,40.1872421946652,Royalton,borough,PA
-75.5375974162861,40.1853020664011,Royersford,borough,PA
-79.3144313236663,40.7991726422122,Rural Valley,borough,PA
-79.8374895572257,40.6108028137925,Russellton,CDP,PA
-76.7678930337718,40.2689397379935,Rutherford,CDP,PA
-75.3274048684263,39.9008122974424,Rutledge,borough,PA
-80.1381183688173,41.7133227633193,Saegertown,borough,PA
-76.1904766880206,40.7204975077763,St. Clair,borough,PA
-78.5105159455062,40.1559856051657,St. Clairsville,borough,PA
-75.8645987791236,40.3260928918391,St. Lawrence,borough,PA
-78.5574093859087,41.4286254693356,St. Marys,borough,PA
-78.7652159337971,40.323362065836,St. Michael-Sidman,CDP,PA
-79.6541319098511,41.1609447525348,St. Petersburg,borough,PA
-79.0843984707642,39.7542569920813,Salisbury,borough,PA
-78.7591726114454,40.2985606196555,Salix-Beauty Line Park,CDP,PA
-77.2273059284907,41.2765934759822,Salladasburg,borough,PA
-78.0075670787918,40.2118742847351,Saltillo,borough,PA
-79.4462750607694,40.4852624174501,Saltsburg,borough,PA
-76.4183099041258,40.0916462691685,Salunga-Landisville,CDP,PA
-75.5888672231332,40.2496191553758,Sanatoga,CDP,PA
-76.4211702064862,40.3609525505312,Sand Hill,CDP,PA
-78.7735572672403,41.1072846369854,Sandy,CDP,PA
-80.0843812324515,41.3476573232225,Sandy Lake,borough,PA
-78.5926563513815,40.4706913268977,Sankertown,borough,PA
-79.8153174853803,40.7520799038228,Saxonburg,borough,PA
-78.2469702065587,40.213036327801,Saxton,borough,PA
-76.5206518552469,41.9859381927593,Sayre,borough,PA
-78.8436897418552,40.2493591697637,Scalp Level,borough,PA
-78.6427552661178,40.0486910979884,Schellsburg,borough,PA
-77.1769922404615,40.2416734138395,Schlusser,CDP,PA
-75.6192324237206,40.6783275140947,Schnecksville,CDP,PA
-76.1725872883266,40.6281748743519,Schuylkill Haven,borough,PA
-75.4661379987826,40.2580017735149,Schwenksville,borough,PA
-79.5896783044539,40.1028917966456,Scottdale,borough,PA
-80.0770110521669,40.386269295206,Scottship CDP,town,PA
-75.6657374697174,41.4041300914648,Scranton,city,PA
-76.8652416243989,40.801143690789,Selinsgrove,borough,PA
-75.3078855655884,40.3604125078523,Sellersville,borough,PA
-79.7053057784886,41.3758038608893,Seneca,CDP,PA
-80.0617913047638,40.6884824025175,Seven Fields,borough,PA
-77.9836521758642,40.1952551052983,Three Springs,borough,PA
-79.2912920146379,40.0251697850984,Seven Springs,borough,PA
-76.7661673919771,39.8527176012383,Seven Valleys,borough,PA
-79.021481282398,40.4125962657065,Seward,borough,PA
-80.1802798363074,40.5397347308567,Sewickley,borough,PA
-80.155541581583,40.5610916248883,Sewickley Heights,borough,PA
-80.1199748540859,40.5603237482757,Sewickley Hills,borough,PA
-77.8654346901216,40.180107333696,Shade Gap,borough,PA
-79.9637844034153,40.5209265270479,Shalership CDP,town,PA
-76.5545864213064,40.788157689228,Shamokin,city,PA
-76.8221447045156,40.8532129595868,Shamokin Dam,borough,PA
-78.9065958096029,40.017491282641,Shanksville,borough,PA
-79.916968322573,40.9093470212716,Shanor-Northvue,CDP,PA
-80.4996196059373,41.2342559262429,Sharon,city,PA
-75.2688125726885,39.907862789739,Sharon Hill,borough,PA
-79.926362790874,40.4932356866918,Sharpsburg,borough,PA
-80.481791202441,41.2590057084914,Sharpsville,borough,PA
-80.2068537557349,41.4447073937927,Sheakleyville,borough,PA
-79.0280914602735,41.6963440346879,Sheffield,CDP,PA
-79.3021471812971,40.656577388831,Shelocta,borough,PA
-76.2005003733548,40.816639029584,Shenandoah,borough,PA
-76.2076911728711,40.8335117717364,Shenandoah Heights,CDP,PA
-76.1512732670194,41.1532952142874,Shickshinny,borough,PA
-75.9668774280978,40.3026423899004,Shillington,borough,PA
-76.7914581541325,39.9738867392906,Shiloh,CDP,PA
-78.1912316668608,41.9653837525103,Shinglehouse,borough,PA
-77.5227391800974,40.0482177030753,Shippensburg,borough,PA
-79.4627953082801,41.2509897812281,Shippenville,borough,PA
-80.4240004420374,40.6254867070054,Shippingport,borough,PA
-76.955988330525,40.2224399230707,Shiremanstown,borough,PA
-77.8771341955626,40.2970147780296,Shirleysburg,borough,PA
-75.9690473588474,40.5000426447704,Shoemakersville,borough,PA
-76.6799969467332,39.7710567745378,Shrewsbury,borough,PA
-75.270955760579,40.3464594973783,Silverdale,borough,PA
-76.0223866275823,40.3247254019832,Sinking Spring,borough,PA
-75.4011944135819,40.2211431650402,Skippack,CDP,PA
-76.7259876660264,40.3383389428424,Skyline View,CDP,PA
-75.6119217391254,40.7544240881467,Slatington,borough,PA
-79.4956677099956,41.1088319322488,Sligo,borough,PA
-80.0600582072186,41.0700725920886,Slippery Rock,borough,PA
-78.44402927253,41.8074937182561,Smethport,borough,PA
-79.1715562862255,40.870042894625,Smicksburg,borough,PA
-79.8092803805597,39.8020657767266,Smithfield,borough,PA
-79.7414246392537,40.1533603728326,Smithton,borough,PA
-77.9500348829036,41.0272720327548,Snow Shoe,borough,PA
-80.4988284122913,40.9289161136773,S.N.P.J.,borough,PA
-76.6741767537229,40.8724767196353,Snydertown,borough,PA
-79.0780167475773,40.0050797302735,Somerset,borough,PA
-75.3217152094551,40.3102361242771,Souderton,borough,PA
-79.3393091237801,40.9996973013127,South Bethlehem,borough,PA
-75.8149530415177,39.9682314311426,South Coatesville,borough,PA
-79.5822135031678,39.9926357142802,South Connellsville,borough,PA
-78.791332960338,40.3638740441306,South Fork,borough,PA
-79.5477029879919,40.2770056031048,South Greensburg,borough,PA
-80.2360952972382,40.5746342662033,South Heights,borough,PA
-78.9306847258765,40.3104743089343,Southmont,borough,PA
-80.345808733515,40.9742402592626,South New Castle,borough,PA
-79.993637900414,40.2970198169343,South Parkship CDP,town,PA
-78.2182594447193,40.8872737043738,South Philipsburg,borough,PA
-75.6642250141,40.2371182401097,South Pottstown,CDP,PA
-77.7422368704407,41.3245049252309,South Renovo,borough,PA
-76.5440108306871,41.9956301310125,South Waverly,borough,PA
-79.5475152148166,40.2920453771207,Southwest Greensburg,borough,PA
-77.000956723288,41.2299788029839,South Williamsport,borough,PA
-78.7730247117427,40.6452318655465,Spangler,borough,PA
-79.6822626830229,41.8238833995574,Spartansburg,borough,PA
-79.8798253850471,40.1226884845423,Speers,borough,PA
-80.3710311866876,41.800055368542,Springboro,borough,PA
-75.5465019160724,40.1768021287156,Spring borough,city,PA
-79.7817225172197,40.5396275113264,Springdale,borough,PA
-76.647091143288,39.9899639882817,Springetts Manor-Yorklyn,CDP,PA
-75.3371916056808,39.9278449580571,Springfield,CDP,PA
